,term,score_date,score_value
233939,a flu,2013-10-25,284.1571863486665
233940,a flu,2013-10-26,114.62367693021444
233941,a flu,2013-10-27,178.4993070353889
233942,a flu,2013-10-28,196.628586684442
233943,a flu,2013-10-29,248.1296692440931
233944,a flu,2013-10-30,181.190451672729
233945,a flu,2013-10-31,218.0395961134239
233946,a flu,2013-11-01,147.6891930628322
233947,a flu,2013-11-02,161.23824939776915
233948,a flu,2013-11-03,227.7252981297411
233949,a flu,2013-11-04,215.04114676980728
233950,a flu,2013-11-05,216.22655062743104
233951,a flu,2013-11-06,233.8319704281488
233952,a flu,2013-11-07,230.0479018483817
233953,a flu,2013-11-08,146.44737802866214
233954,a flu,2013-11-09,149.04962959233305
233955,a flu,2013-11-10,162.70567255485278
233956,a flu,2013-11-11,160.7730507571972
233957,a flu,2013-11-12,204.445373718946
233958,a flu,2013-11-13,140.17704784171957
233959,a flu,2013-11-14,191.58314906747975
233960,a flu,2013-11-15,127.24960628209864
233961,a flu,2013-11-16,128.68907271180046
233962,a flu,2013-11-17,161.84028962229215
233963,a flu,2013-11-18,209.66246328717307
233964,a flu,2013-11-19,205.4731793507669
233965,a flu,2013-11-20,136.9352741875296
233966,a flu,2013-11-21,206.27492044967977
233967,a flu,2013-11-22,207.2897154444776
233968,a flu,2013-11-23,137.06049383582274
233969,a flu,2013-11-24,126.56708154541968
233970,a flu,2013-11-25,178.61836721267878
233971,a flu,2013-11-26,97.35296053172908
233972,a flu,2013-11-27,155.35185936370033
233973,a flu,2013-11-28,189.5742345094947
233974,a flu,2013-11-29,143.20189977414762
233975,a flu,2013-11-30,82.41590229445522
233976,a flu,2013-12-01,195.24300205274204
235518,a flu,2013-12-02,131.19835897273845
235519,a flu,2013-12-03,163.27156027118363
235520,a flu,2013-12-04,127.67843649764184
235521,a flu,2013-12-05,127.4169591207832
235522,a flu,2013-12-06,87.52232418163081
235523,a flu,2013-12-07,183.48272457772865
235524,a flu,2013-12-08,179.74604191205793
235525,a flu,2013-12-09,139.76852166011076
235526,a flu,2013-12-10,142.31023773042418
235527,a flu,2013-12-11,146.19111356368424
235528,a flu,2013-12-12,171.51095992630533
235529,a flu,2013-12-13,178.61451571282134
235530,a flu,2013-12-14,213.55091195997332
235531,a flu,2013-12-15,159.9575004752051
235532,a flu,2013-12-16,141.70430724386085
235533,a flu,2013-12-17,148.91179493086327
235534,a flu,2013-12-18,151.29434567830407
235535,a flu,2013-12-19,112.04146401539792
235536,a flu,2013-12-20,108.72937147695502
235537,a flu,2013-12-21,105.83952727097034
235538,a flu,2013-12-22,157.26946599920302
235539,a flu,2013-12-23,117.73718323743634
235540,a flu,2013-12-24,54.60973625310605
235541,a flu,2013-12-25,142.04962694830309
235542,a flu,2013-12-26,100.51264902374382
235543,a flu,2013-12-27,104.37706335108096
235544,a flu,2013-12-28,147.50176697197043
235545,a flu,2013-12-29,167.02516045986135
235546,a flu,2013-12-30,162.46297867614166
235547,a flu,2013-12-31,209.2801896886116
270548,a flu,2019-02-10,280.31970962048524
270684,a flu,2012-01-01,148.65717224089028
270685,a flu,2012-01-02,84.96718380099688
270686,a flu,2012-01-03,166.98801243927946
270687,a flu,2012-01-04,133.84340571181448
270688,a flu,2012-01-05,159.04629784675654
270689,a flu,2012-01-06,77.64694830825385
270690,a flu,2012-01-07,59.74491174512113
270691,a flu,2012-01-08,67.5485230751214
270692,a flu,2012-01-09,142.38356849438625
270693,a flu,2012-01-10,48.467783447074574
270694,a flu,2012-01-11,84.47091010514755
270695,a flu,2012-01-12,48.884285835364736
270696,a flu,2012-01-13,91.12917834727288
270697,a flu,2012-01-14,74.10743429741758
270698,a flu,2012-01-15,163.3657029551504
270699,a flu,2012-01-16,144.75059921467945
270700,a flu,2012-01-17,95.87904536756751
270701,a flu,2012-01-18,85.06156799355412
270702,a flu,2012-01-19,123.13511179893472
270703,a flu,2012-01-20,115.05275309228576
270704,a flu,2012-01-21,72.87118903822619
270705,a flu,2012-01-22,149.70322270954134
270706,a flu,2012-01-23,94.44422081861993
270707,a flu,2012-01-24,119.11350908060642
270708,a flu,2012-01-25,85.62256185966157
270709,a flu,2012-01-26,37.60176174339187
270710,a flu,2012-01-27,118.50792762676372
270711,a flu,2012-01-28,0.0
270712,a flu,2012-01-29,56.74792955875176
270713,a flu,2012-01-30,96.4775375809866
270714,a flu,2012-01-31,60.11389187995308
270715,a flu,2012-02-01,86.5243757455655
270716,a flu,2012-02-02,115.3769552236324
270717,a flu,2012-02-03,79.90108199478907
270718,a flu,2012-02-04,58.911513464322354
270719,a flu,2012-02-05,54.58520323689308
270720,a flu,2012-02-06,179.28301794807268
270721,a flu,2012-02-07,134.82622913776083
270722,a flu,2012-02-08,109.69333164508332
270723,a flu,2012-02-09,74.54241363543593
270724,a flu,2012-02-10,77.23392739899603
270725,a flu,2012-02-11,90.71766767599112
270726,a flu,2012-02-12,68.48897065988514
270727,a flu,2012-02-13,135.3969584786307
270728,a flu,2012-02-14,139.85103812123745
270729,a flu,2012-02-15,213.98221687445883
270730,a flu,2012-02-16,113.63680904322818
270731,a flu,2012-02-17,39.29862625807987
270732,a flu,2012-02-18,160.07261373258376
270733,a flu,2012-02-19,139.20798845952862
270734,a flu,2012-02-20,143.59429296940272
270735,a flu,2012-02-21,110.37483096377277
270736,a flu,2012-02-22,72.76949683612334
270737,a flu,2012-02-23,63.03889285651335
270738,a flu,2012-02-24,105.83574870822213
270739,a flu,2012-02-25,92.04052132568144
270740,a flu,2012-02-26,128.59106234689006
270741,a flu,2012-02-27,95.89180653948456
270742,a flu,2012-02-28,61.38211878979063
270743,a flu,2012-02-29,137.66551964936917
270744,a flu,2012-03-01,52.66505087689532
270745,a flu,2012-03-02,82.92794552805259
270746,a flu,2012-03-03,125.82726322872186
270747,a flu,2012-03-04,169.6191119725151
270748,a flu,2012-03-05,138.44823661172978
270749,a flu,2012-03-06,37.30268625165934
270750,a flu,2012-03-07,60.13516741258843
272292,a flu,2012-03-08,89.94554289268947
272293,a flu,2012-03-09,53.35664407086829
272294,a flu,2012-03-10,30.88246149023652
272295,a flu,2012-03-11,103.24276824024138
272296,a flu,2012-03-12,121.9668341941258
272297,a flu,2012-03-13,147.12994320142428
272298,a flu,2012-03-14,24.920659120796365
272299,a flu,2012-03-15,102.39189362835444
272300,a flu,2012-03-16,133.92996562544545
272301,a flu,2012-03-17,119.53862013766604
272302,a flu,2012-03-18,57.93145199412875
272303,a flu,2012-03-19,61.646017069433135
272304,a flu,2012-03-20,74.32041275549318
272305,a flu,2012-03-21,51.28782864960574
272306,a flu,2012-03-22,92.24772129288382
272307,a flu,2012-03-23,141.9937039014932
272308,a flu,2012-03-24,66.7899720352092
272309,a flu,2012-03-25,47.53125348609152
272310,a flu,2012-03-26,116.91145541973886
272311,a flu,2012-03-27,162.18693457478798
272312,a flu,2012-03-28,83.64957341128176
272313,a flu,2012-03-29,55.799810102548776
272314,a flu,2012-03-30,30.01572554850337
272315,a flu,2012-03-31,65.48540117635696
272316,a flu,2012-04-01,113.35677132591093
272317,a flu,2012-04-02,52.58501443075126
272318,a flu,2012-04-03,89.86156665997551
272319,a flu,2012-04-04,52.04462435226325
272320,a flu,2012-04-05,69.13785903486438
272321,a flu,2012-04-06,110.04726544848798
272322,a flu,2012-04-07,82.11426553334167
272323,a flu,2012-04-08,155.31796143310044
272324,a flu,2012-04-09,129.45359585443524
272325,a flu,2012-04-10,78.06298311843707
272326,a flu,2012-04-11,64.12816630668708
272327,a flu,2012-04-12,64.91033656899099
272328,a flu,2012-04-13,54.2051198167607
272329,a flu,2012-04-14,75.08651198262618
272330,a flu,2012-04-15,102.01823903789324
272331,a flu,2012-04-16,74.47734145241078
272332,a flu,2012-04-17,73.7990719387299
272333,a flu,2012-04-18,97.68262480376283
272334,a flu,2012-04-19,62.19563732442896
272335,a flu,2012-04-20,65.91668268002637
272336,a flu,2012-04-21,44.62614536520866
272337,a flu,2012-04-22,56.10249334327169
272338,a flu,2012-04-23,71.27645489789298
272339,a flu,2012-04-24,36.15823437146614
272340,a flu,2012-04-25,23.9605656277387
272341,a flu,2012-04-26,73.78359206561969
272342,a flu,2012-04-27,51.74069575601988
272343,a flu,2012-04-28,57.84887253473678
272344,a flu,2012-04-29,106.50565624959148
272345,a flu,2012-04-30,96.25128754965144
272346,a flu,2012-05-01,119.70780115176512
272347,a flu,2012-05-02,36.89997646403907
272348,a flu,2012-05-03,61.44640653991208
272349,a flu,2012-05-04,0.0
272350,a flu,2012-05-05,30.141078313971075
272351,a flu,2012-05-06,0.0
272352,a flu,2012-05-07,78.33751119744335
272353,a flu,2012-05-08,60.17370368890326
272354,a flu,2012-05-09,119.00509364307848
272355,a flu,2012-05-10,72.45488191078907
272356,a flu,2012-05-11,65.0316816872465
272357,a flu,2012-05-12,63.06180991291101
272358,a flu,2012-05-13,87.10250968497431
273900,a flu,2012-05-14,23.719972297880197
273901,a flu,2012-05-15,95.669849504346
273902,a flu,2012-05-16,74.70142016858387
273903,a flu,2012-05-17,73.74851314313143
273904,a flu,2012-05-18,103.84780286224144
273905,a flu,2012-05-19,29.715731251358537
273906,a flu,2012-05-20,57.83901464740982
273907,a flu,2012-05-21,36.41450814263965
273908,a flu,2012-05-22,64.26784267118853
273909,a flu,2012-05-23,80.60026055408527
273910,a flu,2012-05-24,27.36667209300883
273911,a flu,2012-05-25,89.9723260837775
273912,a flu,2012-05-26,71.58666997726034
273913,a flu,2012-05-27,33.243447257869434
273914,a flu,2012-05-28,38.43321341755245
273915,a flu,2012-05-29,63.53278974969356
273916,a flu,2012-05-30,51.15377548607988
273917,a flu,2012-05-31,25.572919048822403
273918,a flu,2012-06-01,111.929926096237
273919,a flu,2012-06-02,65.2208745131302
273920,a flu,2012-06-03,48.31964119759906
273921,a flu,2012-06-04,63.68940285703008
273922,a flu,2012-06-05,28.5371269973286
273923,a flu,2012-06-06,88.44506594542689
273924,a flu,2012-06-07,73.70796380848034
273925,a flu,2012-06-08,25.939163353406563
273926,a flu,2012-06-09,91.92377152563184
273927,a flu,2012-06-10,58.25620749118316
273928,a flu,2012-06-11,72.4367062245547
273929,a flu,2012-06-12,24.139682449921896
273930,a flu,2012-06-13,98.98726601801528
273931,a flu,2012-06-14,50.28441869004541
273932,a flu,2012-06-15,38.360469820330046
273933,a flu,2012-06-16,59.28964497014022
273934,a flu,2012-06-17,72.37706110994367
273935,a flu,2012-06-18,72.3769341870759
273936,a flu,2012-06-19,102.7059816355092
273937,a flu,2012-06-20,78.21899005729752
273938,a flu,2012-06-21,75.0460676866959
273939,a flu,2012-06-22,51.68351870134943
273940,a flu,2012-06-23,31.193832020235455
273941,a flu,2012-06-24,74.18190139893144
273942,a flu,2012-06-25,124.01542374829866
273943,a flu,2012-06-26,48.85391286306068
273944,a flu,2012-06-27,37.29856248497091
273945,a flu,2012-06-28,62.80976961332215
273946,a flu,2012-06-29,64.65335424686565
273947,a flu,2012-06-30,30.60380670752461
273948,a flu,2012-07-01,28.83944235241787
273949,a flu,2012-07-02,47.3142293447212
273950,a flu,2012-07-03,71.74243192076419
273951,a flu,2012-07-04,74.4093619472287
273952,a flu,2012-07-05,77.26189177474902
273953,a flu,2012-07-06,75.33779520119779
273954,a flu,2012-07-07,30.84556030222366
273955,a flu,2012-07-08,57.51899343420325
273956,a flu,2012-07-09,61.428717864885286
273957,a flu,2012-07-10,49.27398466793989
273958,a flu,2012-07-11,88.14360395264544
273959,a flu,2012-07-12,51.94735588844812
273960,a flu,2012-07-13,66.96174553110683
273961,a flu,2012-07-14,30.55285383908779
273962,a flu,2012-07-15,106.41863336784546
273963,a flu,2012-07-16,48.56834434827756
273964,a flu,2012-07-17,88.70270949973549
273965,a flu,2012-07-18,63.303123388314425
273966,a flu,2012-07-19,39.204873337228
275508,a flu,2012-07-20,82.55860503464707
275509,a flu,2012-07-21,69.48752237890047
275510,a flu,2012-07-22,33.56418258072403
275511,a flu,2012-07-23,79.53764611538134
275512,a flu,2012-07-24,40.27503259858414
275513,a flu,2012-07-25,53.18978275417868
275514,a flu,2012-07-26,26.729704849058205
275515,a flu,2012-07-27,0.0
275516,a flu,2012-07-28,93.30453682450629
275517,a flu,2012-07-29,59.45657064215971
275518,a flu,2012-07-30,37.85348218544557
275519,a flu,2012-07-31,98.20596976811213
275520,a flu,2012-08-01,61.93786403503839
275521,a flu,2012-08-02,101.6378303308506
275522,a flu,2012-08-03,67.11954978318346
275523,a flu,2012-08-04,62.04140305630821
275524,a flu,2012-08-05,29.549095483327907
275525,a flu,2012-08-06,73.28190948164495
275526,a flu,2012-08-07,49.57250970282061
275527,a flu,2012-08-08,50.90347750520455
275528,a flu,2012-08-09,67.79900425815904
275529,a flu,2012-08-10,84.09706854138236
275530,a flu,2012-08-11,65.15674206528307
275531,a flu,2012-08-12,44.808009586114125
275532,a flu,2012-08-13,49.12555968211787
275533,a flu,2012-08-14,50.7267552537357
275534,a flu,2012-08-15,73.34764748226257
275535,a flu,2012-08-16,51.39535542744957
275536,a flu,2012-08-17,40.48221106498892
275537,a flu,2012-08-18,98.4229389197202
275538,a flu,2012-08-19,62.14645020170076
275539,a flu,2012-08-20,50.254682358553765
275540,a flu,2012-08-21,62.42308543087636
275541,a flu,2012-08-22,49.99819262616442
275542,a flu,2012-08-23,77.7863219603607
275543,a flu,2012-08-24,119.08690472442566
275544,a flu,2012-08-25,0.0
275545,a flu,2012-08-26,63.81487570875339
275546,a flu,2012-08-27,26.7108669147872
275547,a flu,2012-08-28,75.1611637983079
275548,a flu,2012-08-29,70.61147105856999
275549,a flu,2012-08-30,86.5654674565267
275550,a flu,2012-08-31,106.98927933632028
275551,a flu,2012-09-01,61.182538387614045
275552,a flu,2012-09-02,28.585748120790203
275553,a flu,2012-09-03,37.205910732726494
275554,a flu,2012-09-04,49.61734775124931
275555,a flu,2012-09-05,201.49537861550127
275556,a flu,2012-09-06,25.569418611431196
275557,a flu,2012-09-07,40.80006162434621
275558,a flu,2012-09-08,63.341795481767576
275559,a flu,2012-09-09,44.41962531306344
275560,a flu,2012-09-10,47.73249515087459
275561,a flu,2012-09-11,59.91798208999248
275562,a flu,2012-09-12,95.00359548699166
275563,a flu,2012-09-13,99.73832884108845
275564,a flu,2012-09-14,86.6346239774083
275565,a flu,2012-09-15,44.35081347745774
275566,a flu,2012-09-16,81.2334579265272
275567,a flu,2012-09-17,106.52895546832951
275568,a flu,2012-09-18,95.8043574281333
275569,a flu,2012-09-19,145.81723092109632
275570,a flu,2012-09-20,146.06739610725882
275571,a flu,2012-09-21,126.54527175430384
275572,a flu,2012-09-22,29.86904627093344
275573,a flu,2012-09-23,91.93895939902144
275574,a flu,2012-09-24,159.46185093100215
277116,a flu,2012-09-25,126.35869882342928
277117,a flu,2012-09-26,103.9801233797679
277118,a flu,2012-09-27,143.50339191656892
277119,a flu,2012-09-28,162.5749291291408
277120,a flu,2012-09-29,158.48365938492685
277121,a flu,2012-09-30,196.07664873717343
277122,a flu,2012-10-01,136.1489501808854
277123,a flu,2012-10-02,263.256818033569
277124,a flu,2012-10-03,267.96062463643216
277125,a flu,2012-10-04,401.6302587083787
277126,a flu,2012-10-05,241.54554572285187
277127,a flu,2012-10-06,179.94454843128685
277128,a flu,2012-10-07,180.22864373263064
277129,a flu,2012-10-08,233.8646072928632
277130,a flu,2012-10-09,249.21606645959864
277131,a flu,2012-10-10,160.39038727764037
277132,a flu,2012-10-11,205.28380622169223
277133,a flu,2012-10-12,190.2427902636209
277134,a flu,2012-10-13,245.83884967036084
277135,a flu,2012-10-14,217.3688073465277
277136,a flu,2012-10-15,241.2623592370457
277137,a flu,2012-10-16,269.6915835418808
277138,a flu,2012-10-17,157.17614411054032
277139,a flu,2012-10-18,239.15001087135565
277140,a flu,2012-10-19,129.4382096297665
277141,a flu,2012-10-20,148.81318847007188
277142,a flu,2012-10-21,202.93098098361853
277143,a flu,2012-10-22,205.25119493867567
277144,a flu,2012-10-23,187.24243443516315
277145,a flu,2012-10-24,211.82015115474533
277146,a flu,2012-10-25,168.84382009435402
277147,a flu,2012-10-26,180.5151872596038
277148,a flu,2012-10-27,139.57150556684496
277149,a flu,2012-10-28,112.7714638993144
277150,a flu,2012-10-29,152.3077295792233
277151,a flu,2012-10-30,199.8006770799149
277152,a flu,2012-10-31,172.2996407822071
277153,a flu,2012-11-01,137.62785842113848
277154,a flu,2012-11-02,178.8013449667571
277155,a flu,2012-11-03,268.1830570487983
277156,a flu,2012-11-04,172.5387753382852
277157,a flu,2012-11-05,255.4820618772815
277158,a flu,2012-11-06,154.07043010252332
277159,a flu,2012-11-07,243.29444713682628
277160,a flu,2012-11-08,203.2449102685043
277161,a flu,2012-11-09,129.2048344976975
277162,a flu,2012-11-10,92.3239457085943
277163,a flu,2012-11-11,150.4307280188928
277164,a flu,2012-11-12,140.51934157899043
277165,a flu,2012-11-13,99.3016791297318
277166,a flu,2012-11-14,154.36831385455926
277167,a flu,2012-11-15,189.4728128475844
277168,a flu,2012-11-16,187.1981466780895
277169,a flu,2012-11-17,91.43834227559148
277170,a flu,2012-11-18,99.07932301147927
277171,a flu,2012-11-19,190.8470190222883
277172,a flu,2012-11-20,170.5707965772219
277173,a flu,2012-11-21,161.67723850439992
277174,a flu,2012-11-22,153.53058566719633
277175,a flu,2012-11-23,104.03866790360976
277176,a flu,2012-11-24,63.3334175257244
277177,a flu,2012-11-25,144.21942267040063
277178,a flu,2012-11-26,146.8156265163883
277179,a flu,2012-11-27,107.30865487574005
277180,a flu,2012-11-28,182.03198691911223
277181,a flu,2012-11-29,144.8189498189663
277182,a flu,2012-11-30,177.24762290020146
278724,a flu,2012-12-01,79.02088361658441
278725,a flu,2012-12-02,97.70869895218492
278726,a flu,2012-12-03,167.73115577901626
278727,a flu,2012-12-04,172.13938183822884
278728,a flu,2012-12-05,87.63788677437505
278729,a flu,2012-12-06,122.8249860442834
278730,a flu,2012-12-07,176.18027271554794
278731,a flu,2012-12-08,93.37112650433497
278732,a flu,2012-12-09,156.35858191409562
278733,a flu,2012-12-10,182.25317545131503
278734,a flu,2012-12-11,208.35332125615403
278735,a flu,2012-12-12,129.63668519238206
278736,a flu,2012-12-13,170.45479892500768
278737,a flu,2012-12-14,201.99009312534795
278738,a flu,2012-12-15,128.3942393491535
278739,a flu,2012-12-16,173.0623297776164
278740,a flu,2012-12-17,199.94675724589555
278741,a flu,2012-12-18,205.1862913055511
278742,a flu,2012-12-19,184.0250457724831
278743,a flu,2012-12-20,260.96443786304866
278744,a flu,2012-12-21,289.4871489781483
278745,a flu,2012-12-22,236.8822442814827
278746,a flu,2012-12-23,319.5308271728309
278747,a flu,2012-12-24,200.04160090650365
278748,a flu,2012-12-25,174.26788184171662
278749,a flu,2012-12-26,169.98396205463672
278750,a flu,2012-12-27,232.7684539318917
278751,a flu,2012-12-28,142.01502407996173
